Treatment Pressure of Stage 1,Treatment Pressure of Stage 2,Treatment Volume of Stage 1,Treatment Volume of Stage 2,Fracture Spacing,NPV,Length of Fracture 1,Width of Fracture 1,Length of Fracture 2,Width of Fracture 2,Length of Fracture 3,Width of Fracture 3,Length of Fracture 4,Width of Fracture 4,Length of Fracture 5,Width of Fracture 5,Length of Fracture 6,Width of Fracture 6,Length of Fracture 7,Width of Fracture 7,Length of Fracture 8,Width of Fracture 8
23.7336,27.7056,1238.85,3860.7,19.785,-552179,45.2634,0.0138405,38.3483,0.0089454,38.3483,0.0089454,45.2634,0.0138405,48.1714,0.0278067,44.3681,0.0209192,43.6082,0.0200507,52.8068,0.0308018
22.9744,27.96,1812.85,764.25,23.875,-173951,69.4012,0.0126077,60.4444,0.0094832,60.4444,0.0094832,69.4012,0.0126077,14.9121,0.0192252,14.7815,0.0174954,14.8008,0.0175717,15.1023,0.0205988
24.1264,29.124,2166.7,2545.75,43.75,-2901000,47.1927,0.0178415,46.193,0.0168388,46.193,0.0168388,47.1927,0.0178415,24.6809,0.0326717,24.6975,0.0322003,24.728,0.0322856,25.0354,0.0338942
25.472,27.2344,3919.85,1251.45,11.7,-296630,94.2134,0.0245215,43.7607,0.0072366,43.7607,0.0072366,94.2134,0.0245215,26.7977,0.0198212,23.088,0.0090135,21.9735,0.0066124,30.677,0.0236679
27.6688,23.5872,1559.45,3569.5,16.885,-630036,28.8511,0.0246406,24.8402,0.0143897,24.8402,0.0143897,28.8511,0.0246406,12,0,140.019,0.0159109,82.8255,0.0085045,152.332,0.0168544
29.4224,26.164,2879.3,720.5,52.04,-4204690,25.5873,0.0360607,25.401,0.0350317,25.401,0.0350317,25.5873,0.0360607,14.5091,0.016405,14.5886,0.0169626,14.5968,0.0170211,14.6251,0.017297
22.2792,23.3904,770.9,3676.95,42.425,-2838800,37.9817,0.0088589,37.2178,0.0083351,37.2178,0.0083351,37.9817,0.0088589,90.3681,0.0163818,89.0616,0.0156171,89.1039,0.0156392,91.7673,0.0166383
23.9848,28.4768,734.5,1823.35,18.47,265078,28.8726,0.0122779,25.5305,0.0078248,25.5305,0.0078248,28.8726,0.0122779,25.2613,0.0242239,23.9019,0.0179565,23.8351,0.0174984,26.7293,0.0269748
25.064,22.592,2520.55,1628.75,18.865,-391150,57.3603,0.0202623,45.8137,0.0124144,45.8137,0.0124144,57.3603,0.0202623,15.8905,0.0009683,92.3881,0.0097295,74.2983,0.0065861,110.819,0.0117078
27,24.148,2198.2,3422.15,59.645,-7296460,29.7216,0.0278799,29.547,0.0272995,29.547,0.0272995,29.7216,0.0278799,65.5207,0.0196234,65.8013,0.0194931,65.8833,0.019529,66.5751,0.0200266
28.4888,23.328,3772.5,2125.75,28.82,-1342610,36.4349,0.0331725,34.4379,0.0280896,34.4379,0.0280896,36.4349,0.0331725,54.2817,0.0100196,70.6354,0.0128658,68.7741,0.0123452,75.1914,0.0148097
22.276,24.8304,2592.65,2045.6,15.225,-526522,166.221,0.0106055,89.2341,0.0049433,89.2341,0.0049433,166.221,0.0106055,55.2609,0.0217182,40.9203,0.0090256,39.7475,0.0086632,57.535,0.0192977
24.9584,29.4688,1341.05,628.45,10.245,652940,45.5212,0.0190818,24.157,0.0030894,24.157,0.0030894,45.5212,0.0190818,15.0121,0.0244937,13.6852,0.0077603,13.7497,0.008796,14.9851,0.0203275
26.3144,27.7592,697.4,1147.85,20.645,317286,17.441,0.0165983,16.7549,0.0128888,16.7549,0.0128888,17.441,0.0165983,20.7318,0.0189983,20.6736,0.0172944,20.6375,0.0169694,22.0972,0.02309
27.5296,23.3632,2016.2,3091.4,17.55,-589391,32.3045,0.0254113,27.5796,0.0151886,27.5796,0.0151886,32.3045,0.0254113,12,0,130.386,0.014649,82.9164,0.0082941,143.62,0.015703
29.1464,24.4504,3803.3,1604.25,56.2,-5849230,30.063,0.0373523,29.8482,0.0364138,29.8482,0.0364138,30.063,0.0373523,34.5668,0.01708,35.217,0.0175543,35.2885,0.01762,35.6109,0.018125
22.416,27.3416,3266.75,1381.3,53.095,-5081500,112.254,0.0124424,110.524,0.012039,110.524,0.012039,112.254,0.0124424,18.8771,0.0236379,18.8687,0.0234547,18.8775,0.0234934,18.9523,0.023988
23.8664,28.6128,1835.6,3409.55,54.04,-5390300,43.2813,0.0166052,42.7981,0.0160805,42.7981,0.0160805,43.2813,0.0166052,33.2762,0.0355285,33.2576,0.0350751,33.2822,0.0351221,33.5946,0.0362112
23.384,22.8288,3479.9,1995.9,54.29,-5741970,83.178,0.016804,82.0274,0.0162812,82.0274,0.0162812,83.178,0.016804,61.3902,0.0126055,62.5471,0.0128105,62.7464,0.0128659,63.6257,0.0133011
25.348,24.3272,3121.85,1182.5,20.85,-467701,63.061,0.0221194,52.3102,0.0150623,52.3102,0.0150623,63.061,0.0221194,30.2832,0.0079291,36.2695,0.0114902,35.8122,0.0105631,41.4329,0.0157289
26.9416,26.6696,1512.2,677.45,23.025,119788,24.6139,0.021989,23.1193,0.0170831,23.1193,0.0170831,24.6139,0.021989,16.6248,0.0132584,17.168,0.014941,17.2089,0.0148756,17.819,0.01827
28.068,26.2752,1154.15,2018.65,18.69,117429,18.6725,0.021817,17.6058,0.0156143,17.6058,0.0156143,18.6725,0.021817,34.2123,0.0162683,36.547,0.0157671,34.6534,0.0138784,41.7231,0.0231101
29.3008,23.856,1333.7,2073.25,48.93,-3589240,15.9524,0.0281074,15.903,0.0275124,15.903,0.0275124,15.9524,0.0281074,48.4417,0.0165332,48.5793,0.0162906,48.6427,0.0163264,49.4437,0.0170488
22.644,29.3672,3834.45,2857.25,15.305,-877873,185.156,0.0124993,101.084,0.0062598,101.084,0.0062598,185.156,0.0124993,33.6547,0.0389772,25.9874,0.015395,26.2628,0.0163669,32.3172,0.0317123
24.8144,26.3768,762.15,2203.8,10.12,353029,31.8399,0.0160101,20.5062,0.0026976,20.5062,0.0026976,31.8399,0.0160101,48.9672,0.0256835,29.5302,0.0059597,25.96,0.0037234,55.7401,0.0266875
26.2096,22.576,2155.15,3867.7,24.915,-1410530,35.9429,0.0228607,33.2079,0.0180343,33.2079,0.0180343,35.9429,0.0228607,118.906,0.0095401,168.907,0.0105682,137.69,0.0097417,175.029,0.0124908
28.6104,26.2696,2296.9,2392.45,20.625,-453734,31.4103,0.0298397,28.1746,0.0209323,28.1746,0.0209323,31.4103,0.0298397,33.3696,0.0124845,43.0832,0.0187567,40.9363,0.0161252,48.4337,0.0244066
29.8232,23.4896,1832.1,2913.95,15.955,-368978,24.1342,0.0295594,21.1835,0.0170087,21.1835,0.0170087,24.1342,0.0295594,12,0,121.635,0.015106,68.0902,0.0069563,134.612,0.0162148
23.3536,26.9632,2757.5,3215.65,41.1,-2991600,72.1012,0.0157539,69.9833,0.0147206,69.9833,0.0147206,72.1012,0.0157539,39.4066,0.0282187,39.3126,0.0274224,39.3965,0.0275074,40.3597,0.0294682
24.9344,22.7408,791.9,2974.85,13.085,-72179.9,29.8388,0.0154288,23.1164,0.0058356,23.1164,0.0058356,29.8388,0.0154288,12,0,155.491,0.0122414,41.2769,0.0024214,185.77,0.0133783
26.9592,28.2952,3114.85,901.8,55.105,-5295890,37.0935,0.0297038,36.7432,0.0288397,36.7432,0.0288397,37.0935,0.0297038,15.4443,0.0238575,15.5012,0.0242437,15.5088,0.0243031,15.5401,0.0246555
28.208,22.8248,1933.95,1145.4,17.095,102011,30.0518,0.0270119,25.7702,0.0158994,25.7702,0.0158994,30.0518,0.0270119,12,0,65.0007,0.0098438,51.6458,0.0054366,78.6088,0.0120925
29.7024,28.988,1044.25,755.85,25.58,69313.2,15.8425,0.0265993,15.5333,0.0231468,15.5333,0.0231468,15.8425,0.0265993,12,0.0187529,12,0.0197167,12,0.019843,12,0.0217852
22.6032,25.3216,1039.7,1294.5,23.5,-35156.4,50.7185,0.0100957,45.191,0.0075584,45.191,0.0075584,50.7185,0.0100957,28.0882,0.0157716,27.4588,0.0137649,27.5046,0.0136778,29.7021,0.0178031
24.1104,24.264,505.95,1609.5,12.165,521692,24.8034,0.0114843,19.8874,0.0040687,19.8874,0.0040687,24.8034,0.0114843,39.7543,0.0090763,57.2967,0.0121695,30.2277,0.0031293,68.838,0.0180127
23.592,29.1696,1897.2,1442.55,59.6,-6451330,47.2637,0.0158968,46.8461,0.0155109,46.8461,0.0155109,47.2637,0.0158968,15.8786,0.0275544,15.8927,0.0275875,15.8965,0.0276184,15.9223,0.0279301
24.9552,27.0416,573.5,790.85,47.04,-2559770,16.8485,0.0146199,16.7802,0.0142453,16.7802,0.0142453,16.8485,0.0146199,14.9355,0.0196874,14.94,0.0196206,14.9432,0.0196435,14.9863,0.0200912
25.9768,23.4856,2430.95,2309.5,59.715,-6989180,33.7058,0.024561,33.4776,0.0240165,33.4776,0.0240165,33.7058,0.024561,56.8033,0.0157909,57.3233,0.0158143,57.4132,0.0158512,57.9921,0.0162563
27.3408,29.3576,2075.7,2626.6,10.99,21154.1,42.6839,0.0277961,25.4359,0.0063466,25.4359,0.0063466,42.6839,0.0277961,30.2245,0.0292749,26.9382,0.0118357,24.5798,0.0075937,41.2244,0.0356775
28.5448,26.9952,1322.15,819.2,29.285,-386562,19.6157,0.0265558,19.1539,0.023536,19.1539,0.023536,19.6157,0.0265558,17.5667,0.0173218,17.9097,0.0183525,17.9445,0.0184154,18.3244,0.0206714
29.4096,23.804,3002.5,1635.75,10.545,-28985.3,41.8114,0.0358886,24.482,0.0076126,24.482,0.0076126,41.8114,0.0358886,12,0,19.7376,0.0023665,32.1057,0.0031374,120.744,0.0191295
23.0136,26.3264,3464.85,1381.65,41.33,-2771420,98.0324,0.0148595,94.9502,0.0139134,94.9502,0.0139134,98.0324,0.0148595,24.0741,0.0213723,24.0556,0.020958,24.0941,0.0210354,24.4415,0.0222674
24.6048,28.0704,3571.6,2954.55,55.77,-6309270,62.023,0.0218876,61.2798,0.0212436,61.2798,0.0212436,62.023,0.0218876,31.8965,0.0325232,31.9883,0.0323993,32.0249,0.0324705,32.291,0.0333782
26.2352,29.9376,2214.65,2171.95,10.76,101716,51.1697,0.024903,27.2189,0.0051516,27.2189,0.0051516,51.1697,0.024903,27.9983,0.0423915,20.0544,0.0067588,20.3553,0.0092192,28.1512,0.0318861
27.5304,29.9576,3358.8,1420.15,31.865,-1192200,37.9268,0.030136,36.2675,0.0264545,36.2675,0.0264545,37.9268,0.030136,15.6776,0.0254353,15.8441,0.0263387,15.8805,0.0265592,16.0771,0.0288224
28.62,24.2536,2748.05,507.7,24.715,-276429,31.9624,0.0312589,29.7101,0.0247199,29.7101,0.0247199,31.9624,0.0312589,17.8978,0.0054224,20.9226,0.0100485,21.094,0.0100149,22.1427,0.0123842
29.5736,25.06,2604.9,957.8,57.21,-5787950,25.852,0.0371048,25.7107,0.0363075,25.7107,0.0363075,25.852,0.0371048,21.9093,0.0163551,22.153,0.0168332,22.1776,0.0168859,22.2786,0.0172227
22.7024,27.4784,1499.6,2752.6,54.455,-5194330,52.2521,0.0120901,51.6253,0.0117116,51.6253,0.0117116,52.2521,0.0120901,30.5893,0.0296777,30.5485,0.0292824,30.5686,0.0293201,30.8244,0.0301729
23.904,24.5176,2462.45,1460.4,21.175,-450023,72.4389,0.0165437,59.4436,0.0113198,59.4436,0.0113198,72.4389,0.0165437,37.2322,0.0117951,39.5763,0.0123481,39.0182,0.0116131,45.2144,0.0169936
25.508,24.8264,2924.8,3737.5,15.795,-958250,64.4648,0.0226423,44.7372,0.0110276,44.7372,0.0110276,64.4648,0.0226423,43.2828,0.0050292,98.574,0.0177601,66.3094,0.0102614,119.751,0.022066
27.2528,27.8208,1425.05,2059.6,10.075,293780,34.7532,0.0256853,21.4302,0.0044781,21.4302,0.0044781,34.7532,0.0256853,28.4473,0.0191443,31.5573,0.012468,22.8971,0.0256027,48.8072,0.0191042
28.6064,25.5128,2497.45,3094.55,18.905,-615209,31.166,0.0292671,27.3609,0.0190466,27.3609,0.0190466,31.166,0.0292671,40.8149,0.0106364,69.1461,0.0193747,56.0233,0.0135955,76.6678,0.0236522
22.2784,23.6728,1460.75,2940.55,29.86,-1291070,68.848,0.0098887,64.4214,0.0085279,64.4214,0.0085279,68.848,0.0098887,73.963,0.0151534,74.1881,0.0143086,73.8637,0.0142234,80.0164,0.0166816
22.076,22.6624,2458.95,3662.95,41.695,-3417030,107.189,0.0101391,105.165,0.0096741,105.165,0.0096741,107.189,0.0101391,115.216,0.0127532,116.767,0.0125927,116.868,0.0126176,120.886,0.0134618
24.3952,29.94,3744.15,1383.4,13.205,-365175,114.706,0.0200007,58.5048,0.0078172,58.5048,0.0078172,114.706,0.0200007,19.5097,0.0289972,17.2557,0.0127913,17.2914,0.013068,19.5627,0.0261879
25.7016,22.1408,2491.85,3413.4,26.76,-1503940,43.1215,0.0224158,39.9605,0.0182734,39.9605,0.0182734,43.1215,0.0224158,123.348,0.0076331,178.565,0.0089476,153.57,0.0083349,185.553,0.0102788
28.2408,25.708,1419.1,1029.55,20.55,171462,22.694,0.0249467,21.1335,0.0182581,21.1335,0.0182581,22.694,0.0249467,22.2349,0.009667,25.4613,0.0137219,25.1749,0.0126701,27.7577,0.0181633
29.3592,25.732,1741.45,1011,25.34,-161271,20.108,0.0286726,19.4009,0.024022,19.4009,0.024022,20.108,0.0286726,22.5011,0.012876,24.1412,0.0151848,24.1519,0.0149828,25.497,0.0184699
22.344,27.08,815,2807.55,21.355,-239087,47.5691,0.0086747,41.5082,0.0060776,41.5082,0.0060776,47.5691,0.0086747,40.7634,0.025887,37.1129,0.0191148,37.0387,0.0189025,42.3119,0.0268352
23.7864,28.7696,3564.25,3475.7,45.26,-3989260,78.0829,0.0183066,76.2915,0.0173782,76.2915,0.0173782,78.0829,0.0183066,33.2353,0.0352005,33.1613,0.0344063,33.2135,0.0344997,33.7509,0.0363111
25.364,23.9488,2345.9,1813.2,15.675,-223330,57.1252,0.0214,40.5828,0.0102161,40.5828,0.0102161,57.1252,0.0214,29.1207,0.0024611,65.806,0.0124316,49.7079,0.0070311,83.8312,0.0172536
26.9448,25.512,1349.1,1572.4,23.82,-190814,24.6901,0.0222092,23.2928,0.0175828,23.2928,0.0175828,24.6901,0.0222092,30.8,0.0145491,33.0981,0.0156656,32.8409,0.0151837,35.9431,0.0199092
28.06,27.1512,2419.05,3631.45,40.88,-2737540,27.6758,0.0305159,27.2132,0.0286907,27.2132,0.0286907,27.6758,0.0305159,39.5791,0.0285324,40.0146,0.0282988,40.096,0.0283962,41.1002,0.0304531
29.3328,28.4264,3666.45,3861.75,25.505,-1307080,33.6812,0.0349049,31.3583,0.0280063,31.3583,0.0280063,33.6812,0.0349049,37.7025,0.0255701,40.7494,0.0272699,40.5256,0.0267676,44.4152,0.033808
22.508,28.336,3917.4,1160.8,31.86,-1643080,145.179,0.0123862,133.653,0.0108914,133.653,0.0108914,145.179,0.0123862,15.313,0.0225219,15.2439,0.0215283,15.254,0.0215867,15.4143,0.0233047
24.6296,27.256,3736.45,1049.85,15.99,-434737,99.8297,0.0205404,63.7009,0.0106021,63.7009,0.0106021,99.8297,0.0205404,22.3812,0.0173481,21.3829,0.0128462,21.2537,0.011972,24.3162,0.0212292
26.1136,27.4536,774.4,2346.95,32.02,-840421,17.6682,0.0178848,17.4119,0.016408,17.4119,0.016408,17.6682,0.0178848,29.1066,0.025946,28.8712,0.024405,28.8967,0.0244328,29.9623,0.0276299
27.0824,27.424,2770.8,2986.05,10.12,-343552,56.6324,0.0292725,26.9987,0.0051544,26.9987,0.0051544,56.6324,0.0292725,37.3939,0.0056465,46.1301,0.0153992,27.296,0.0028413,78.1556,0.0338811
28.4824,22.6056,1699.8,3025.25,14.215,-454132,30.3222,0.0277262,24.2711,0.0126335,24.2711,0.0126335,30.3222,0.0277262,12,0,170.78,0.0110344,76.8001,0.0035711,218.2,0.0127136
22.4712,22.8504,3769.7,1229.75,39.575,-2660380,132.234,0.0125215,127.145,0.0116467,127.145,0.0116467,132.234,0.0125215,43.5372,0.0108563,44.1811,0.0108825,44.341,0.0109355,45.645,0.0118171
22.2208,22.1344,3411.65,3916.35,56.135,-7117460,128.06,0.011601,126.754,0.0113377,126.754,0.0113377,128.06,0.011601,149.571,0.0108961,152.9,0.0110366,152.695,0.0110113,153.849,0.0112358
25.084,27.368,2234.25,2219.2,55.2,-5418300,38.8621,0.0215095,38.4831,0.0208806,38.4831,0.0208806,38.8621,0.0215095,26.3353,0.0273275,26.4377,0.0273557,26.4605,0.0274084,26.6376,0.0281105
26.3224,29.7168,2481,3180.65,24.74,-943212,39.5941,0.0239972,36.2852,0.0187882,36.2852,0.0187882,39.5941,0.0239972,31.5075,0.0305938,31.7353,0.0289031,31.7627,0.0286298,34.4202,0.0364204
27.5792,23.8288,1588.85,1284.35,41.455,-2061120,22.8793,0.0264498,22.6,0.0250961,22.6,0.0250961,22.8793,0.0264498,34.4014,0.0136002,35.3168,0.0140014,35.4114,0.0140623,36.1913,0.0150237
28.7288,24.3944,3659.1,2612.25,23.595,-1133210,40.8526,0.0338251,36.9044,0.0257542,36.9044,0.0257542,40.8526,0.0338251,42.4099,0.0084353,68.6278,0.0162141,64.1375,0.0139859,75.4676,0.0190555
22.2776,29.8448,3445.6,1025,18.23,-493370,185.133,0.0106594,118.807,0.0064396,118.807,0.0064396,185.133,0.0106594,15.591,0.0250482,15.0032,0.0181596,15.01,0.0181729,15.6105,0.0244898
24.728,29.4136,696.35,2507.6,10.785,397658,29.0457,0.0148343,20.5156,0.0033782,20.5156,0.0033782,29.0457,0.0148343,33.757,0.046875,20.5534,0.0042286,22.1259,0.0094178,32.0687,0.0320871
25.6192,25.5656,3088.25,3764.1,52.415,-5434980,44.6383,0.0248143,44.0831,0.023955,44.0831,0.023955,44.6383,0.0248143,52.2269,0.0247411,52.6914,0.0247002,52.7886,0.0247687,53.5412,0.0256836
27.2544,26.416,1798.85,3888.35,10.55,-342371,38.5047,0.0265972,23.3186,0.0053553,23.3186,0.0053553,38.5047,0.0265972,17.5836,0.0004642,75.5067,0.0225343,29.5005,0.0018667,106.283,0.029847
28.6624,29.18,1016.25,1787.65,19.37,264632,15.2302,0.0214667,14.755,0.0166421,14.755,0.0166421,15.2302,0.0214667,21.8998,0.0225374,21.8259,0.0200949,21.7246,0.0195005,23.72,0.0282206
29.64,28.732,3301.05,1255.3,24.505,-603331,34.2528,0.0360139,31.6187,0.028253,31.6187,0.028253,34.2528,0.0360139,17.8112,0.0180901,18.6905,0.0213012,18.7913,0.0213689,19.5279,0.0259373
23.0136,26.7848,549.35,854.55,54.395,-4285590,23.309,0.0098567,23.1795,0.0096278,23.1795,0.0096278,23.309,0.0098567,14.8663,0.0191814,14.8672,0.0191269,14.8691,0.019141,14.8948,0.0194061
23.8632,24.4296,2621.35,513.3,53.9,-4752160,56.1931,0.0178117,55.4774,0.0172363,55.4774,0.0172363,56.1931,0.0178117,16.2858,0.0123616,16.3618,0.0126208,16.3745,0.0126693,16.4164,0.0128856
25.1512,24.868,3477.1,932.6,34.125,-1524120,57.6196,0.0227254,54.9851,0.0203329,54.9851,0.0203329,57.6196,0.0227254,22.6868,0.0135096,23.3462,0.0143904,23.4675,0.0145482,24.0497,0.0160384
26.5408,22.084,3833.75,1689.65,45.77,-3630460,46.0133,0.0289662,45.1567,0.0275165,45.1567,0.0275165,46.0133,0.0289662,72.0975,0.0086547,78.7267,0.0094075,79.3668,0.0095284,80.8313,0.0099387
28.424,24.952,1119.15,2602.8,38.135,-1783340,15.5223,0.0243249,15.4257,0.0232502,15.4257,0.0232502,15.5223,0.0243249,46.8995,0.0204154,46.6552,0.0195324,46.7049,0.0195796,48.2311,0.0212991
29.7048,28.0232,2654.95,693.2,27.48,-366186,25.1339,0.0333953,24.08,0.028262,24.08,0.028262,25.1339,0.0333953,12,0.0158572,12,0.0179593,12,0.0181994,12,0.0197029
22.5376,26.5048,1618.25,3662.95,45.225,-3439000,59.3661,0.0115043,58.1157,0.0109124,58.1157,0.0109124,59.3661,0.0115043,45.0731,0.0279746,44.8392,0.0271661,44.8968,0.0272157,45.7917,0.0287126
22.0192,23.4104,3009.85,3495.65,28.82,-1998820,154.55,0.0095319,139.272,0.0081254,139.272,0.0081254,154.55,0.0095319,92.3389,0.0143086,92.59,0.0135329,91.598,0.0133887,101.241,0.0159365
24.3672,28.416,759.35,1140.5,26.11,-48554.6,22.5373,0.0130872,21.6419,0.0109504,21.6419,0.0109504,22.5373,0.0130872,18.8781,0.0231061,18.758,0.0215263,18.7773,0.0215239,19.373,0.0252814
25.3312,29.4032,2688.2,872.75,51.06,-4080000,42.9584,0.0231619,42.3956,0.0223045,42.3956,0.0223045,42.9584,0.0231619,12,0.024076,12,0.024334,12,0.0243863,12,0.0246736
26.5256,26.8608,831.1,752,26.905,36531.6,17.8702,0.0186074,17.4539,0.0162121,17.4539,0.0162121,17.8702,0.0186074,14.4221,0.0154653,14.5228,0.0158973,14.5391,0.0159582,14.7389,0.0178849
27.4944,29.0456,2827.5,1390.75,55,-5161620,30.8744,0.0302889,30.6301,0.0294659,30.6301,0.0294659,30.8744,0.0302889,15.7689,0.0265879,15.8197,0.0269131,15.8264,0.0269665,15.8603,0.0273684
28.5288,26.268,1540.9,3613.95,47.855,-3785860,19.9607,0.0287627,19.8411,0.0279118,19.8411,0.0279118,19.9607,0.0287627,43.8897,0.0268044,43.9226,0.0263271,43.973,0.02638,44.7079,0.027618
22.0288,23.4152,718.4,1600.05,45.645,-2657530,38.6946,0.0079645,38.0594,0.0075816,38.0594,0.0075816,38.6946,0.0079645,44.2757,0.0140777,44.2029,0.0137526,44.257,0.0137777,45.1004,0.0145115
23.2512,28.8152,2325.95,1403.7,47.27,-3317950,63.5567,0.0151419,62.3411,0.0144493,62.3411,0.0144493,63.5567,0.0151419,15.6662,0.0256555,15.6762,0.0255752,15.6843,0.0256375,15.7386,0.0262639
24.6408,23.8168,2682.6,2160.75,22.76,-817531,61.4185,0.0192193,53.0755,0.0140512,53.0755,0.0140512,61.4185,0.0192193,51.1197,0.0091735,66.4291,0.0131381,62.9661,0.0117108,75.2027,0.0164183
26.4048,26.5736,2574.45,2093.9,36.525,-1772890,34.4769,0.0252116,33.4989,0.0230364,33.4989,0.0230364,34.4769,0.0252116,29.9856,0.0224702,30.6297,0.0228916,30.7207,0.0229914,31.5759,0.0251511
27.5592,26.1224,2181.05,828.3,57.975,-5853320,27.0333,0.0291865,26.8807,0.028564,26.8807,0.028564,27.0333,0.0291865,17.764,0.0185945,17.8487,0.0188996,17.8582,0.0189393,17.9039,0.0192173
28.5072,27.9464,1001.55,3871.55,51.17,-4368780,15.622,0.0253156,15.583,0.0248657,15.583,0.0248657,15.622,0.0253156,35.8499,0.0332327,35.7334,0.0325508,35.7532,0.032584,36.1743,0.0337969
29.728,24.7472,825.5,3221.95,51.22,-4311630,12,0.025536,12,0.0252536,12,0.0252536,12,0.025536,54.9057,0.0216093,54.5516,0.0210434,54.5858,0.021066,55.4077,0.0218839
22.9192,29.6064,3216,1678.8,25.49,-1006420,114.159,0.0135921,97.956,0.0107256,97.956,0.0107256,114.159,0.0135921,20.0057,0.0284476,19.5531,0.0248033,19.5746,0.0248122,20.3037,0.0296237
24.4968,24.7848,2966.45,984.75,45.905,-3183650,55.3858,0.0204474,54.2826,0.0194323,54.2826,0.0194323,55.3858,0.0204474,23.5603,0.0153101,23.8683,0.0157103,23.926,0.0158046,24.1801,0.0164857
25.8008,24.3872,3430.55,1593.05,57.885,-6437250,45.8219,0.0260536,45.3879,0.0253661,45.3879,0.0253661,45.8219,0.0260536,34.4617,0.0169687,34.9558,0.0173157,35.0225,0.0173772,35.3137,0.0178327
27.1696,23.4568,3142.85,2816.65,48.47,-4220400,33.8013,0.0294343,33.372,0.0282391,33.372,0.0282391,33.8013,0.0294343,67.8923,0.0157226,69.1546,0.0157243,69.3286,0.0157869,70.6832,0.0165077
28.476,23.6576,2859,1347,12.03,37209.9,43.1597,0.032062,27.6892,0.0096496,27.6892,0.0096496,43.1597,0.032062,12,0,36.9195,0.003086,43.7986,0.0053785,98.6331,0.017092
29.7504,23.3168,3358.8,2030.55,48.23,-3878850,25.9907,0.0374169,25.7457,0.0360627,25.7457,0.0360627,25.9907,0.0374169,54.4318,0.014116,55.9745,0.0143654,56.146,0.0144342,57.1942,0.0151101
22.9728,28.7176,1466,1834.2,49.855,-3735840,47.6966,0.0128948,46.992,0.0123835,46.992,0.0123835,47.6966,0.0128948,20.0227,0.0291045,20.02,0.0288432,20.0306,0.0288891,20.141,0.0296804
24.1648,25.576,3856.85,3791.05,24.125,-1743170,93.0169,0.0187669,79.3236,0.0143428,79.3236,0.0143428,93.0169,0.0187669,60.5873,0.0190998,63.252,0.0190203,62.1057,0.0183612,71.5604,0.0241355
23.5048,22.0096,1179.35,3110.65,21.905,-624528,43.4894,0.0129642,38.3835,0.0092372,38.3835,0.0092372,43.4894,0.0129642,112.549,0.0064975,174.609,0.00779,130.031,0.0065049,185.512,0.009355
26.0904,23.0672,1462.5,3231.4,10.965,-101390,40.4699,0.0224844,24.5597,0.0049191,24.5597,0.0049191,40.4699,0.0224844,12,0,111.947,0.0104503,24.6794,0.0012983,185.029,0.0150956
27.5488,23.9208,3820.1,588.55,16.63,-172656,55.7523,0.030177,41.6432,0.0161815,41.6432,0.0161815,55.7523,0.030177,12,0.0003249,29.1798,0.008023,28.5082,0.0064161,35.8034,0.0130297
28.8232,25.7944,819.9,1272.1,52.83,-4061120,12,0.023189,12,0.0229583,12,0.0229583,12,0.023189,23.4745,0.0200631,23.4738,0.0198963,23.483,0.019916,23.631,0.0204442
29.6336,27.7448,855.25,755.15,34.1,-643403,12,0.0245109,12,0.0235242,12,0.0235242,12,0.0245109,15.0368,0.0203152,15.068,0.0202889,15.0771,0.020341,15.2009,0.0216384
22.2368,29.756,3604.5,1046.7,50.955,-4565510,134.566,0.0116289,132.748,0.0112878,132.748,0.0112878,134.566,0.0116289,12,0.0253781,12,0.0252755,12,0.025301,12,0.0255973
23.548,28.94,3388.55,3983.9,53.815,-5929230,76.5596,0.0173794,75.4915,0.0168228,75.4915,0.0168228,76.5596,0.0173794,34.0653,0.0372577,34.0236,0.0367342,34.0569,0.0367993,34.3912,0.0379719
25.0632,27.4648,2174.4,3127.8,33.36,-1625010,40.4315,0.0202738,38.8063,0.0180384,38.8063,0.0180384,40.4315,0.0202738,35.9431,0.0273668,36.2323,0.0266819,36.3207,0.0267471,37.8214,0.0300797
26.4168,25.156,2278.35,662.4,42.19,-2096480,31.3919,0.0250172,30.8399,0.0235699,30.8399,0.0235699,31.3919,0.0250172,16.649,0.0137545,16.8575,0.0145007,16.8827,0.0145917,16.9878,0.0151631
27.5296,26.1968,1564.7,2268.2,57.675,-5984880,23.0026,0.0271278,22.9012,0.0266137,22.9012,0.0266137,23.0026,0.0271278,30.7247,0.0241435,30.8388,0.0241257,30.8619,0.024162,31.0814,0.0247553
28.6768,26.164,1851.35,3142.85,38.245,-2038110,19.9665,0.0285728,19.7301,0.0269356,19.7301,0.0269356,19.9665,0.0285728,42.0742,0.0246421,42.2466,0.023981,42.3108,0.0240528,43.6217,0.0261463
29.904,22.5472,994.9,1321.8,29.175,-397435,12,0.0246358,12,0.0231021,12,0.0231021,12,0.0246358,55.0663,0.0095679,56.7293,0.0091772,56.1556,0.0090862,60.4314,0.0107832
23.14,26.512,2958.05,861.2,10.98,-71524.4,145.126,0.0148956,53.0333,0.0038354,53.0333,0.0038354,145.126,0.0148956,24.1286,0.0272313,17.5942,0.0035548,18.2342,0.0062488,22.67,0.017869
